week_start,channel,spend,impressions,clicks,revenue,is_holiday,is_black_friday_week,is_summer,is_promo_period,month_num
2025-05-19,tv,50402.38,6300298,156161,404937.14,0,0,0,1,5
2025-05-26,digital,17194.83,4912808,51604,405898.83,0,0,0,0,5
2025-05-26,ooh,17265.53,2877589,44695,405898.83,0,0,0,0,5
2025-05-26,search,11493.17,2873291,65212,405898.83,0,0,0,0,5
2025-05-26,social,10701.52,2378116,67158,405898.83,0,0,0,0,5
2025-05-26,tiktok,7228.13,1445626,18824,405898.83,0,0,0,0,5
2025-05-26,tv,28794.33,3599292,59472,405898.83,0,0,0,0,5
2025-06-02,digital,22384.86,6395675,145808,394259.03,0,0,0,0,6
2025-06-02,ooh,11492.98,1915496,14380,394259.03,0,0,0,0,6
2025-06-02,search,11989.14,2997285,77182,394259.03,0,0,0,0,6
2025-06-02,social,9542.24,2120497,16709,394259.03,0,0,0,0,6
2025-06-02,tiktok,6075.29,1215059,22700,394259.03,0,0,0,0,6
2025-06-02,tv,29312.02,3664003,25754,394259.03,0,0,0,0,6
2025-06-09,digital,11007.07,3144878,60030,374601.13,0,0,0,0,6
2025-06-09,ooh,18568.13,3094688,76038,374601.13,0,0,0,0,6
2025-06-09,search,7134.61,1783652,52435,374601.13,0,0,0,0,6
2025-06-09,social,12730.3,2828956,54023,374601.13,0,0,0,0,6
2025-06-09,tiktok,5400.4,1080080,20543,374601.13,0,0,0,0,6
2025-06-09,tv,25840.74,3230093,17427,374601.13,0,0,0,0,6
2025-06-16,digital,12247.28,3499223,60852,396717.95,0,0,0,0,6
2025-06-16,ooh,12578.99,2096498,59876,396717.95,0,0,0,0,6
2025-06-16,search,13013.6,3253399,84764,396717.95,0,0,0,0,6
2025-06-16,social,8977.72,1995049,45938,396717.95,0,0,0,0,6
2025-06-16,tiktok,6601.54,1320307,23287,396717.95,0,0,0,0,6
2025-06-16,tv,28622.85,3577857,60573,396717.95,0,0,0,0,6
2025-06-23,digital,15097.67,4313620,27522,449450.99,0,0,0,0,6
2025-06-23,ooh,9825.79,1637632,9100,449450.99,0,0,0,0,6
2025-06-23,search,11996.21,2999051,85727,449450.99,0,0,0,0,6
2025-06-23,social,12138.26,2697392,17455,449450.99,0,0,0,0,6
2025-06-23,tiktok,6203.15,1240630,25950,449450.99,0,0,0,0,6
2025-06-23,tv,35813.57,4476696,77706,449450.99,0,0,0,0,6
2025-06-30,digital,14803.73,4229638,57975,415842.11,0,0,0,0,6
2025-06-30,ooh,13404.21,2234036,44757,415842.11,0,0,0,0,6
2025-06-30,search,8569.6,2142400,17511,415842.11,0,0,0,0,6
2025-06-30,social,8636.8,1919289,38283,415842.11,0,0,0,0,6
2025-06-30,tiktok,5267.82,1053565,16023,415842.11,0,0,0,0,6
2025-06-30,tv,31797.54,3974693,60352,415842.11,0,0,0,0,6
2025-07-07,digital,19243.46,5498132,146402,420780.11,0,0,1,0,7
2025-07-07,ooh,10392.13,1732021,41735,420780.11,0,0,1,0,7
2025-07-07,search,9994.78,2498696,62204,420780.11,0,0,1,0,7
2025-07-07,social,9812.25,2180500,55379,420780.11,0,0,1,0,7
2025-07-07,tiktok,9334.37,1866874,44300,420780.11,0,0,1,0,7
2025-07-07,tv,35282.62,4410327,84697,420780.11,0,0,1,0,7
2025-07-14,digital,17383.71,4966775,28670,402892.66,0,0,1,0,7
2025-07-14,ooh,11271.28,1878546,22768,402892.66,0,0,1,0,7
2025-07-14,search,11637.91,2909477,54238,402892.66,0,0,1,0,7
2025-07-14,social,7816.29,1736953,11617,402892.66,0,0,1,0,7
2025-07-14,tiktok,9001.07,1800215,24013,402892.66,0,0,1,0,7
2025-07-14,tv,35565.11,4445639,83596,402892.66,0,0,1,0,7
2025-07-21,digital,10714.41,3061260,45646,408724.26,0,0,1,0,7
2025-07-21,ooh,14344.27,2390712,59024,408724.26,0,0,1,0,7
2025-07-21,search,11190.4,2797600,52000,408724.26,0,0,1,0,7
2025-07-21,social,10873.8,2416400,43027,408724.26,0,0,1,0,7
2025-07-21,tiktok,8154.21,1630843,21636,408724.26,0,0,1,0,7
2025-07-21,tv,41997.74,5249717,136048,408724.26,0,0,1,0,7
2025-07-28,digital,18355.64,5244469,150142,373342.69,0,0,1,0,7
2025-07-28,ooh,14791.47,2465245,51299,373342.69,0,0,1,0,7
2025-07-28,search,10445.31,2611326,71741,373342.69,0,0,1,0,7
2025-07-28,social,12869.88,2859973,32787,373342.69,0,0,1,0,7
2025-07-28,tiktok,5430.27,1086054,8885,373342.69,0,0,1,0,7
2025-07-28,tv,30999.02,3874877,29900,373342.69,0,0,1,0,7
2025-08-04,digital,19167.09,5476311,34348,426366.39,0,0,1,1,8
2025-08-04,ooh,15178.93,2529822,71415,426366.39,0,0,1,1,8
2025-08-04,search,14147.76,3536940,103615,426366.39,0,0,1,1,8
2025-08-04,social,12800.94,2844653,61368,426366.39,0,0,1,1,8
2025-08-04,tiktok,10150.34,2030067,19728,426366.39,0,0,1,1,8
2025-08-04,tv,30538.82,3817353,40576,426366.39,0,0,1,1,8
2025-08-11,digital,20954.63,5987037,142148,409331.62,0,0,1,0,8
2025-08-11,ooh,15996.8,2666134,78718,409331.62,0,0,1,0,8
2025-08-11,search,10571.24,2642811,59783,409331.62,0,0,1,0,8
2025-08-11,social,9624.51,2138780,17040,409331.62,0,0,1,0,8
2025-08-11,tiktok,7533.81,1506763,39572,409331.62,0,0,1,0,8
2025-08-11,tv,40525.13,5065641,125755,409331.62,0,0,1,0,8
2025-08-18,digital,14627.84,4179382,47813,378031.95,0,0,1,0,8
2025-08-18,ooh,16479.87,2746646,16641,378031.95,0,0,1,0,8
2025-08-18,search,11491.88,2872969,49052,378031.95,0,0,1,0,8
2025-08-18,social,7799.09,1733132,49267,378031.95,0,0,1,0,8
2025-08-18,tiktok,7283.18,1456636,23535,378031.95,0,0,1,0,8
2025-08-18,tv,31236.86,3904608,102285,378031.95,0,0,1,0,8
2025-08-25,digital,14622.97,4177991,111407,403902.49,0,0,1,0,8
2025-08-25,ooh,17255.93,2875989,46371,403902.49,0,0,1,0,8
2025-08-25,search,14458.57,3614641,59317,403902.49,0,0,1,0,8
2025-08-25,social,9592.82,2131737,58342,403902.49,0,0,1,0,8
2025-08-25,tiktok,8377.78,1675555,17923,403902.49,0,0,1,0,8
2025-08-25,tv,40983.55,5122944,153025,403902.49,0,0,1,0,8
2025-09-01,digital,24182.75,6909357,163418,448257.87,0,0,0,1,9
2025-09-01,ooh,19305.29,3217548,60087,448257.87,0,0,0,1,9
2025-09-01,search,7079.77,1769942,25945,448257.87,0,0,0,1,9
2025-09-01,social,8921.89,1982642,19131,448257.87,0,0,0,1,9
2025-09-01,tiktok,9837.61,1967523,47188,448257.87,0,0,0,1,9
2025-09-01,tv,46988.55,5873568,157546,448257.87,0,0,0,1,9
2025-09-08,digital,19380.16,5537190,150294,404163.65,0,0,0,0,9
2025-09-08,ooh,17119.68,2853279,24734,404163.65,0,0,0,0,9
2025-09-08,search,10678.67,2669669,37482,404163.65,0,0,0,0,9
2025-09-08,social,8246.76,1832613,23974,404163.65,0,0,0,0,9
2025-09-08,tiktok,7721.24,1544249,29108,404163.65,0,0,0,0,9
2025-09-08,tv,32747.03,4093378,111534,404163.65,0,0,0,0,9
2025-09-15,digital,18353.07,5243733,54525,391130.11,0,0,0,0,9
2025-09-15,ooh,8406.15,1401025,18784,391130.11,0,0,0,0,9
2025-09-15,search,11625.44,2906361,42978,391130.11,0,0,0,0,9
2025-09-15,social,10564.51,2347670,46228,391130.11,0,0,0,0,9
2025-09-15,tiktok,7595.64,1519128,8399,391130.11,0,0,0,0,9
2025-09-15,tv,36036.95,4504618,57924,391130.11,0,0,0,0,9
2025-09-22,digital,11184.51,3195573,58422,388635.76,0,0,0,0,9
2025-09-22,ooh,12639.84,2106640,62549,388635.76,0,0,0,0,9
2025-09-22,search,11914.28,2978570,21576,388635.76,0,0,0,0,9
2025-09-22,social,12794.17,2843148,65255,388635.76,0,0,0,0,9
2025-09-22,tiktok,7209.03,1441807,18612,388635.76,0,0,0,0,9
2025-09-22,tv,46912.61,5864076,88205,388635.76,0,0,0,0,9
2025-09-29,digital,18720.34,5348669,130945,416178.53,0,0,0,0,9
2025-09-29,ooh,11176.68,1862781,10070,416178.53,0,0,0,0,9
2025-09-29,search,10429.61,2607404,18085,416178.53,0,0,0,0,9
2025-09-29,social,15838.59,3519687,56549,416178.53,0,0,0,0,9
2025-09-29,tiktok,4348.97,869795,8198,416178.53,0,0,0,0,9
2025-09-29,tv,47844.95,5980619,69986,416178.53,0,0,0,0,9
2025-10-06,digital,13428.34,3836670,42750,414875.33,0,0,0,0,10
2025-10-06,ooh,13867.49,2311248,37703,414875.33,0,0,0,0,10
2025-10-06,search,7321.44,1830360,44838,414875.33,0,0,0,0,10
2025-10-06,social,8966.64,1992586,17749,414875.33,0,0,0,0,10
2025-10-06,tiktok,6885.52,1377104,29466,414875.33,0,0,0,0,10
2025-10-06,tv,34331.16,4291395,86504,414875.33,0,0,0,0,10
2025-10-13,digital,17757.72,5073634,54636,396200.58,0,0,0,0,10
2025-10-13,ooh,12017.09,2002848,52207,396200.58,0,0,0,0,10
2025-10-13,search,12048.14,3012036,48650,396200.58,0,0,0,0,10
2025-10-13,social,13096.87,2910416,22130,396200.58,0,0,0,0,10
2025-10-13,tiktok,6029.24,1205849,14320,396200.58,0,0,0,0,10
2025-10-13,tv,35006.07,4375758,124578,396200.58,0,0,0,0,10
2025-10-20,digital,12151.23,3471779,19718,414851.96,0,0,0,0,10
2025-10-20,ooh,13139.32,2189886,28682,414851.96,0,0,0,0,10
2025-10-20,search,15238.53,3809633,107687,414851.96,0,0,0,0,10
2025-10-20,social,10690.15,2375589,71254,414851.96,0,0,0,0,10
2025-10-20,tiktok,5056.06,1011211,6698,414851.96,0,0,0,0,10
2025-10-20,tv,41290.99,5161374,70277,414851.96,0,0,0,0,10
2025-10-27,digital,18536.82,5296235,153394,424122.43,0,0,0,0,10
2025-10-27,ooh,18739.05,3123175,53078,424122.43,0,0,0,0,10
2025-10-27,search,7864.78,1966195,39925,424122.43,0,0,0,0,10
2025-10-27,social,9901.78,2200395,36051,424122.43,0,0,0,0,10
2025-10-27,tiktok,9096.75,1819351,11595,424122.43,0,0,0,0,10
2025-10-27,tv,28278.99,3534873,66898,424122.43,0,0,0,0,10
2025-11-03,digital,14296.79,4084798,92931,428403.28,0,0,0,0,11
2025-11-03,ooh,13174.51,2195752,64667,428403.28,0,0,0,0,11
2025-11-03,search,13327.91,3331978,19590,428403.28,0,0,0,0,11
2025-11-03,social,11112.99,2469552,66217,428403.28,0,0,0,0,11
2025-11-03,tiktok,9176.61,1835323,35868,428403.28,0,0,0,0,11
2025-11-03,tv,36364.66,4545582,56399,428403.28,0,0,0,0,11
2025-11-10,digital,16504.02,4715435,98501,473704.56,0,0,0,1,11
2025-11-10,ooh,19228.53,3204755,54070,473704.56,0,0,0,1,11
2025-11-10,search,13826.66,3456665,30896,473704.56,0,0,0,1,11
2025-11-10,social,13484.06,2996459,51118,473704.56,0,0,0,1,11
2025-11-10,tiktok,11293.24,2258647,12520,473704.56,0,0,0,1,11
2025-11-10,tv,44167.45,5520931,51041,473704.56,0,0,0,1,11
2025-11-17,digital,19546.79,5584798,131800,447138.85,0,0,0,0,11
2025-11-17,ooh,13048.2,2174700,17991,447138.85,0,0,0,0,11
2025-11-17,search,11263.37,2815842,28568,447138.85,0,0,0,0,11
2025-11-17,social,10489.5,2331000,65405,447138.85,0,0,0,0,11
2025-11-17,tiktok,7191.17,1438233,37710,447138.85,0,0,0,0,11
2025-11-17,tv,36357.42,4544677,44900,447138.85,0,0,0,0,11
2025-11-24,digital,25146.71,7184773,131412,468346.46,0,1,0,0,11
2025-11-24,ooh,19480.52,3246754,20432,468346.46,0,1,0,0,11
2025-11-24,search,12624.1,3156026,92766,468346.46,0,1,0,0,11
2025-11-24,social,13217.07,2937126,21130,468346.46,0,1,0,0,11
2025-11-24,tiktok,12186.81,2437362,21656,468346.46,0,1,0,0,11
2025-11-24,tv,39978.69,4997336,32226,468346.46,0,1,0,0,11
2025-12-01,digital,15055.38,4301537,72710,454713.14,0,0,0,0,12
2025-12-01,ooh,13746.84,2291141,65608,454713.14,0,0,0,0,12
2025-12-01,search,10676.57,2669143,27940,454713.14,0,0,0,0,12
2025-12-01,social,7418.27,1648504,12942,454713.14,0,0,0,0,12
2025-12-01,tiktok,6881.71,1376342,27753,454713.14,0,0,0,0,12
2025-12-01,tv,23413.17,2926646,84089,454713.14,0,0,0,0,12
2025-12-08,digital,22181.65,6337614,102912,410186.84,0,0,0,0,12
2025-12-08,ooh,14986.76,2497793,29087,410186.84,0,0,0,0,12
2025-12-08,search,14441.33,3610332,64603,410186.84,0,0,0,0,12
2025-12-08,social,7130.61,1584581,44750,410186.84,0,0,0,0,12
2025-12-08,tiktok,7155.69,1431138,23066,410186.84,0,0,0,0,12
2025-12-08,tv,20128.43,2516054,37922,410186.84,0,0,0,0,12
2025-12-15,digital,15703.28,4486650,94269,441999.02,0,0,0,0,12
2025-12-15,ooh,16987.61,2831268,49835,441999.02,0,0,0,0,12
2025-12-15,search,12818.5,3204624,91025,441999.02,0,0,0,0,12
2025-12-15,social,11682.52,2596116,74476,441999.02,0,0,0,0,12
2025-12-15,tiktok,5381.94,1076387,17299,441999.02,0,0,0,0,12
2025-12-15,tv,26744.96,3343120,86430,441999.02,0,0,0,0,12
2025-12-22,digital,17360.77,4960220,49793,463281.81,1,0,0,0,12
2025-12-22,ooh,18346.81,3057801,22223,463281.81,1,0,0,0,12
2025-12-22,search,15484.32,3871079,113925,463281.81,1,0,0,0,12
2025-12-22,social,9777.23,2172718,27958,463281.81,1,0,0,0,12
2025-12-22,tiktok,7447.85,1489570,10122,463281.81,1,0,0,0,12
2025-12-22,tv,31335.14,3916893,86302,463281.81,1,0,0,0,12
